AuthorId_recipe,RecipeId_encoded,AggregatedRating,TotalTimeMinutes
129201,4168,4.5,35.0
64667,9126,5.0,90.0
141293,5062,5.0,135.0
24670,2699,5.0,80.0
4470,703,5.0,35.0
54716,3386,5.0,65.0
546010,13267,5.0,1470.0
3288,2166,5.0,1030.0
17803,1156,4.5,40.0
350018,8010,5.0,20.0
94272,3860,5.0,25.0
382898,11374,5.0,130.0
36128,1624,5.0,35.0
53152,1896,5.0,60.0
66702,4271,4.5,65.0
514441,8976,4.5,65.0
2001898367,13459,4.0,90.0
134663,5660,5.0,55.0
1762,67,5.0,70.0
24386,5586,4.5,45.0
20371,546,5.0,65.0
599450,12305,5.0,30.0
2883434,13331,4.0,630.0
18660,363,4.5,75.0
2310,2737,5.0,14.0
37779,4898,5.0,145.0
228458,12482,5.0,30.0
608543,9573,4.5,15.0
63405,2406,5.0,145.0
8688,2184,4.5,80.0
28636,8090,5.0,40.0
25045,2110,5.0,120.0
128541,4668,5.0,130.0
813255,12435,5.0,5.0
44372,2777,5.0,30.0
481092,8810,5.0,55.0
1293742,11759,5.0,20.0
56002,3576,4.5,1445.0
5060,1569,5.0,30.0
217220,5777,4.5,15.0
128447,4621,5.0,60.0
40533,1601,5.0,60.0
120566,6080,5.0,65.0
52543,3584,5.0,50.0
291887,7071,5.0,75.0
1020526,13180,5.0,25.0
76261,1220,5.0,75.0
622766,10334,4.5,20.0
451456,9654,5.0,20.0
89831,11063,5.0,260.0
220868,5965,5.0,45.0
218427,5838,5.0,55.0
461834,9319,5.0,35.0
27702,769,5.0,30.0
20371,1103,5.0,205.0
86627,3461,5.0,35.0
64667,9126,5.0,90.0
38532,2570,5.0,42.0
49918,4979,5.0,55.0
425105,8228,5.0,60.0
1762,67,5.0,70.0
28346,4948,4.0,10.0
58104,4405,4.5,5.0
35701,1773,5.0,53.0
101823,4115,5.0,75.0
336550,7593,4.5,30.0
1533,1391,5.0,80.0
20371,561,5.0,35.0
76074,4845,5.0,50.0
425677,11048,5.0,50.0
382071,10088,5.0,90.0
355944,7935,5.0,180.0
141293,7164,5.0,305.0
233780,8349,5.0,40.0
899120,11676,5.0,100.0
30481,888,5.0,25.0
599568,9636,5.0,40.0
22015,3046,5.0,60.0
10139,284,5.0,45.0
140806,4824,4.5,45.0
247473,12255,5.0,50.0
24386,12749,4.5,75.0
425677,10759,5.0,75.0
8688,2182,5.0,2.0
119466,6154,5.0,15.0
37449,2683,5.0,14.0
144671,5906,5.0,70.0
53152,1896,5.0,60.0
20140,454,5.0,25.0
560491,12609,4.0,20.0
27643,785,5.0,15.0
374416,7926,4.5,30.0
67899,3617,5.0,90.0
8342,214,5.0,35.0
115178,4378,5.0,40.0
177443,12779,5.0,495.0
39410,1311,5.0,45.0
93006,3567,5.0,65.0
1324209,12227,5.0,75.0
84890,7715,5.0,15.0
225426,11296,5.0,120.0
191329,7375,4.5,40.0
1443290,12095,4.5,25.0
57355,11180,5.0,4340.0
386849,11021,4.5,50.0
329769,12593,5.0,50.0
93006,3566,5.0,35.0
121581,5999,5.0,300.0
55380,4157,5.0,35.0
41531,3858,4.5,20.0
69474,5606,5.0,30.0
58278,2267,5.0,35.0
47907,5519,5.0,45.0
34146,3263,3.5,120.0
24386,3910,4.5,200.0
1237151,11564,5.0,35.0
345731,9347,4.0,15.0
185105,6640,5.0,105.0
305591,10886,5.0,30.0
65056,4651,5.0,80.0
402057,8063,5.0,55.0
172749,12054,5.0,250.0
30209,797,4.5,425.0
33186,13456,5.0,25.0
96177,10881,5.0,50.0
2273786,13109,5.0,25.0
66322,5243,4.5,15.0
1530179,12230,5.0,43.0
37449,7176,4.5,9.0
411220,9303,5.0,2.0
2737830,13272,4.5,35.0
837368,12012,4.5,28.0
5060,418,5.0,20.0
89831,3977,5.0,60.0
350938,12440,5.0,65.0
103876,4751,5.0,25.0
57846,4414,5.0,200.0
58931,3888,5.0,50.0
37779,11740,5.0,85.0
461834,11525,5.0,25.0
283834,10752,5.0,30.0
290107,9804,5.0,15.0
18650,1992,5.0,50.0
64583,3379,4.5,15.0
157425,9533,5.0,40.0
68960,6981,4.5,17.0
11158,1510,5.0,1090.0
25455,1036,5.0,80.0
24386,3157,5.0,40.0
177933,9715,5.0,30.0
767712,10558,5.0,4.0
176615,10657,5.0,45.0
29212,762,5.0,55.0
37636,2439,5.0,435.0
33186,13456,5.0,25.0
44160,1587,4.5,20.0
626442,12685,5.0,20.0
157425,9533,5.0,40.0
35893,1060,5.0,25.0
55221,7387,5.0,10.0
642765,11288,4.5,6.0
141293,5062,5.0,135.0
107554,4440,5.0,65.0
12875,310,4.5,30.0
147027,6157,5.0,20.0
37779,4515,5.0,83.0
157425,11779,5.0,30.0
145489,9254,5.0,45.0
344214,9448,5.0,20.0
441833,11861,5.0,55.0
207034,8283,5.0,45.0
4470,1835,5.0,25.0
26512,3260,5.0,45.0
895132,11927,5.0,35.0
118684,5020,5.0,5.0
121311,4250,5.0,120.0
663277,12679,5.0,180.0
28604,5914,5.0,80.0
82367,3345,5.0,75.0
526843,9088,5.0,60.0
13483,513,4.5,75.0
335149,7460,4.0,40.0
24386,3157,5.0,40.0
237008,9306,5.0,40.0
1316860,11874,5.0,45.0
56112,2918,5.0,25.0
37449,1195,5.0,55.0
40135,4436,5.0,20.0
64583,3379,4.5,15.0
92486,4156,5.0,30.0
89831,5545,5.0,5.0
357358,9175,5.0,15.0
58104,3631,5.0,70.0
2001112113,9350,1.5,188.0
250440,7923,5.0,26.0
192908,9376,4.5,75.0
233464,6065,4.0,15.0
400708,12041,4.5,185.0
367711,11333,5.0,50.0
8688,1780,5.0,26.0
444132,12005,5.0,85.0
407812,8849,4.5,40.0
233464,6065,4.0,15.0
38532,1237,5.0,22.0
642765,11288,4.5,6.0
310749,7764,5.0,240.0
1534052,12238,4.5,35.0
446917,10750,5.0,70.0
10033,1709,4.5,28.0
129992,7709,5.0,70.0
195589,11343,5.0,30.0
174475,5114,5.0,190.0
101604,3616,5.0,63.0
8688,1780,5.0,26.0
283834,10752,5.0,30.0
209747,7350,5.0,5.0
49163,3177,5.0,60.0
844027,11850,5.0,17.0
192957,6708,5.0,70.0
18745,947,5.0,25.0
27395,839,5.0,35.0
27922,932,5.0,55.0
24386,4207,5.0,35.0
37636,10787,4.0,24.0
4470,1495,5.0,15.0
104600,5765,5.0,60.0
28846,1006,5.0,50.0
50509,6006,5.0,1110.0
1269695,11674,5.0,27.0
65308,3090,5.0,85.0
521430,9127,4.0,30.0
58104,4235,5.0,15.0
101823,3732,5.0,20.0
4470,4268,5.0,190.0
1581,1,5.0,80.0
310749,7764,5.0,240.0
212417,7863,4.5,35.0
39104,1278,5.0,55.0
6258,2027,4.5,15.0
945836,11771,5.0,53.0
22015,2134,5.0,5.0
68884,5168,5.0,40.0
37779,1335,5.0,30.0
24386,2098,5.0,40.0
214855,6317,5.0,45.0
49414,9385,5.0,100.0
37636,1989,5.0,40.0
157425,167,5.0,90.0
5060,665,5.0,21.0
166642,8247,5.0,17.0
7802,726,5.0,90.0
62264,10902,5.0,65.0
604084,9800,4.0,70.0
37779,2188,5.0,22.0
1555,37,5.0,50.0
363055,13318,5.0,45.0
24386,3157,5.0,40.0
228297,12942,4.5,94.0
24386,5150,5.0,70.0
183964,5576,5.0,55.0
44160,1587,4.5,20.0
37636,1728,5.0,12.0
34146,2965,4.5,135.0
1762,67,5.0,70.0
24386,4478,5.0,45.0
238779,7518,5.0,17.0
23333,900,5.0,55.0
169796,6329,5.0,20.0
721087,10744,5.0,70.0
1762,67,5.0,70.0
74297,2908,5.0,40.0
103876,3905,5.0,70.0
134663,4711,5.0,50.0
813255,12435,5.0,5.0
55221,5971,5.0,45.0
55225,2091,5.0,30.0
166019,6413,5.0,25.0
223169,5873,5.0,28.0
21399,1399,5.0,35.0
175574,12370,4.5,362.0
1830704,13065,5.0,45.0
108846,5778,5.0,40.0
44807,12867,5.0,10.0
58104,3554,5.0,55.0
184986,12714,4.5,28.0
24386,2098,5.0,40.0
27395,839,5.0,35.0
1535,4818,5.0,25.0
82568,4187,5.0,30.0
742029,12530,4.5,17.0
66702,4271,4.5,65.0
60575,4131,5.0,75.0
6357,243,5.0,75.0
9579,239,5.0,75.0
35526,5079,4.5,25.0
11176,10985,5.0,35.0
107583,8366,4.5,25.0
46318,1696,5.0,50.0
35288,1029,5.0,45.0
156653,4648,5.0,25.0
1678,61,5.0,30.0
326176,12387,5.0,30.0
427101,10095,5.0,195.0
35848,1236,5.0,35.0
169969,5713,5.0,75.0
10033,3025,5.0,8.0
485247,11880,5.0,20.0
169969,5948,5.0,50.0
89831,7516,5.0,45.0
148316,6175,5.0,40.0
176615,10657,5.0,45.0
156653,4648,5.0,25.0
112818,4492,4.5,20.0
20480,7179,5.0,30.0
23073,493,4.5,25.0
65056,2568,5.0,41.0
162826,6280,5.0,20.0
89831,7017,5.0,55.0
1317616,12577,5.0,15.0
68291,6041,5.0,50.0
812052,10372,5.0,170.0
92261,3303,5.0,30.0
1072593,12763,5.0,5.0
39835,12466,3.0,60.0
29667,6861,5.0,30.0
25792,6343,5.0,25.0
1346520,11870,4.5,80.0
269480,10402,5.0,35.0
1596,0,5.0,38.0
2044948,13230,5.0,55.0
48263,3470,4.5,50.0
38485,1286,5.0,60.0
279367,6725,5.0,60.0
108291,3709,5.0,50.0
23728,592,5.0,105.0
329119,11065,5.0,90.0
6258,1798,5.0,5.0
242729,9853,5.0,30.0
35671,1582,5.0,30.0
740292,10053,5.0,10.0
382071,7962,4.0,30.0
8688,1245,5.0,105.0
134663,5656,5.0,495.0
137302,10978,5.0,75.0
1058797,13295,4.5,195.0
25455,1036,5.0,80.0
386585,12252,4.5,155.0
133174,5033,5.0,165.0
195175,6431,4.5,65.0
32907,981,5.0,25.0
1762,67,5.0,70.0
135870,4254,5.0,10.0
209747,6153,5.0,60.0
178117,5196,4.5,10.0
29196,8043,5.0,90.0
2737830,13272,4.5,35.0
526666,11772,5.0,45.0
166711,5094,4.5,70.0
24386,2012,5.0,65.0
564863,11373,4.0,60.0
434380,8316,4.5,30.0
53448,9144,4.5,30.0
73836,3756,5.0,65.0
4439,4486,5.0,35.0
1762,67,5.0,70.0
1940850,13106,5.0,35.0
26278,3256,5.0,55.0
156783,7431,5.0,70.0
429816,9231,5.0,4.0
23333,4796,5.0,10.0
24386,3029,4.5,30.0
474322,8623,5.0,22.0
341595,7924,5.0,45.0
801912,13286,5.0,50.0
94272,4523,5.0,35.0
517157,8989,5.0,30.0
95810,4715,5.0,80.0
117369,3893,5.0,610.0
833516,12115,4.5,260.0
369715,12870,5.0,15.0
169430,8001,5.0,30.0
58104,6567,5.0,11.0
8688,1780,5.0,26.0
125808,4084,5.0,170.0
288143,8824,4.5,5.0
55221,5971,5.0,45.0
521430,9121,5.0,70.0
207478,6170,4.5,35.0
716192,11942,5.0,25.0
31525,4014,4.5,12.0
28201,1320,5.0,545.0
259150,6578,5.0,270.0
396078,10414,5.0,25.0
36187,10248,4.5,5.0
137302,10978,5.0,75.0
44830,1724,5.0,50.0
510362,11573,5.0,40.0
72745,2819,5.0,50.0
457829,8518,4.5,38.0
32058,13194,5.0,30.0
233780,10821,5.0,125.0
82367,3345,5.0,75.0
221617,8887,5.0,6.0
64642,7346,5.0,5.0
57846,4414,5.0,200.0
565374,13371,4.5,30.0
39835,4735,5.0,50.0
1762,67,5.0,70.0
568297,9812,5.0,10.0
147095,12629,5.0,60.0
269521,6998,5.0,750.0
58104,9396,5.0,60.0
31525,4014,4.5,12.0
72483,3885,4.5,143.0
89831,8561,5.0,320.0
242006,6314,4.5,25.0
89831,8561,5.0,320.0
24386,3029,4.5,30.0
47907,5519,5.0,45.0
12200,276,5.0,55.0
137302,10978,5.0,75.0
36128,1817,4.5,15.0
185105,6606,5.0,375.0
103872,7932,5.0,60.0
2001112113,13473,4.0,50.0
89831,9592,5.0,124.0
89831,6988,5.0,20.0
517157,8989,5.0,30.0
29782,5426,5.0,60.0
121581,5999,5.0,300.0
63603,3637,5.0,6.0
431813,8260,5.0,15.0
129177,5145,5.0,195.0
11044,3258,5.0,130.0
28201,695,5.0,50.0
445986,8347,5.0,10.0
642765,11288,4.5,6.0
444132,13311,5.0,190.0
242729,8337,5.0,43230.0
1316860,11834,4.5,35.0
332611,7423,4.0,52.0
31807,11478,5.0,65.0
89831,8735,5.0,20.0
1762,67,5.0,70.0
24386,3326,5.0,30.0
67656,5445,5.0,32.0
1535,4818,5.0,25.0
165567,6361,4.5,50.0
137911,5828,5.0,10.0
2586,1738,5.0,230.0
27643,1033,5.0,15.0
1169153,11413,5.0,5.0
64583,7771,5.0,60.0
103876,4751,5.0,25.0
13924,305,5.0,30.0
274666,13009,4.5,30.0
514761,9026,5.0,5.0
160019,6767,5.0,105.0
89831,3428,5.0,50.0
150727,7571,5.0,10.0
60992,2866,5.0,60.0
57846,4414,5.0,200.0
64203,3469,5.0,45.0
63128,2937,5.0,120.0
465056,9993,5.0,12.0
233492,7274,5.0,15.0
195175,9048,5.0,20.0
233464,6065,4.0,15.0
37636,4019,4.5,58.0
89831,3428,5.0,50.0
104224,6246,4.5,23.0
230557,6286,4.5,40.0
2001112113,9350,1.5,188.0
1535,4753,5.0,60.0
720912,10738,3.5,80.0
303346,10489,4.5,85.0
49304,2786,4.5,195.0
67656,6040,5.0,50.0
30503,11897,5.0,65.0
461867,11848,5.0,7380.0
36998,1338,5.0,25.0
279912,12742,5.0,65.0
136246,6103,5.0,30.0
69838,5791,4.5,55.0
24386,3157,5.0,40.0
1047620,12231,3.0,35.0
8688,1780,5.0,26.0
351811,11857,4.5,20.0
67181,2655,5.0,34.0
404333,8161,5.0,38.0
225426,11154,5.0,37.0
369715,12554,5.0,185.0
20371,561,5.0,35.0
64583,3379,4.5,15.0
286851,6831,4.0,13.0
43413,10380,5.0,35.0
16827,1208,5.0,10.0
1246384,13243,4.5,30.0
1555,37,5.0,50.0
431813,9155,5.0,35.0
24386,3029,4.5,30.0
820589,13192,4.5,75.0
87236,4909,4.5,125.0
199848,5525,4.5,10.0
34280,1730,4.5,110.0
40943,3586,5.0,50.0
26512,4260,5.0,10.0
203823,4107,4.5,25.0
777453,11170,5.0,20.0
68357,2862,4.5,440.0
833516,12115,4.5,260.0
24670,2699,5.0,80.0
369715,12719,4.5,35.0
8688,2895,5.0,200.0
129652,5487,4.5,165.0
174854,5643,5.0,90.0
311003,11057,5.0,25.0
60575,4131,5.0,75.0
52282,2646,5.0,30.0
94272,4034,5.0,15.0
103876,4751,5.0,25.0
9579,239,5.0,75.0
505183,10938,5.0,20.0
51011,8244,5.0,90.0
945395,12578,4.0,320.0
204024,13154,5.0,30.0
86764,6430,5.0,35.0
37449,9094,5.0,20.0
27416,3857,5.0,240.0
242766,7289,5.0,70.0
434380,8344,5.0,45.0
230258,6217,5.0,40.0
345731,9347,4.0,15.0
182010,6944,5.0,300.0
13924,305,5.0,30.0
133174,5076,5.0,35.0
23302,827,5.0,25.0
160974,5285,5.0,20.0
65502,13148,5.0,5.0
405236,11579,4.5,495.0
286851,6831,4.0,13.0
242766,8367,5.0,30.0
247767,9724,5.0,20.0
226863,11185,5.0,23.0
50441,1812,4.5,75.0
30534,1941,5.0,25.0
301413,7008,5.0,25.0
21641,447,5.0,50.0
325909,7325,5.0,26.0
325909,7325,5.0,26.0
325909,7325,5.0,26.0
151679,4831,5.0,30.0
2178,221,4.5,45.0
1572306,12338,5.0,45.0
21752,1369,5.0,45.0
350018,8010,5.0,20.0
204024,9879,5.0,15.0
128473,13151,5.0,165.0
169102,4911,5.0,40.0
83961,4676,4.5,305.0
213139,11978,5.0,155.0
6357,240,4.5,25.0
1246384,13243,4.5,30.0
1535,48,5.0,60.0
65720,8928,4.0,40.0
325909,7325,5.0,26.0
36128,3443,5.0,70.0
295978,7115,5.0,30.0
488454,10963,4.5,80.0
121354,5192,5.0,30.0
59780,65,5.0,50.0
474322,8623,5.0,22.0
36128,1624,5.0,35.0
8381,226,5.0,35.0
57846,4414,5.0,200.0
26041,772,5.0,45.0
49304,2503,5.0,30.0
147217,4499,5.0,195.0
18660,420,5.0,440.0
97463,3413,5.0,20.0
28201,3424,5.0,40.0
26313,6810,5.0,30.0
103245,3534,5.0,100.0
953275,12075,5.0,40.0
242766,7101,5.0,105.0
87800,3425,5.0,205.0
37636,2439,5.0,435.0
496803,12783,5.0,30.0
599450,12332,5.0,50.0
55221,7050,5.0,45.0
103876,4516,5.0,185.0
55221,5971,5.0,45.0
51011,2537,5.0,65.0
199848,5760,5.0,33.0
460048,12058,4.5,10.0
54716,2644,5.0,30.0
1555,37,5.0,50.0
1677099,12777,5.0,65.0
37779,4628,5.0,80.0
1802469689,13392,4.5,4.0
129177,5145,5.0,195.0
82227,3127,5.0,35.0
107135,13013,5.0,30.0
101275,4176,5.0,60.0
32907,981,5.0,25.0
707469,12097,5.0,65.0
89831,3989,5.0,55.0
594584,10223,4.0,5.0
56112,3686,5.0,40.0
199848,8785,5.0,25.0
57397,2720,4.5,15.0
61660,10156,5.0,45.0
37449,12090,5.0,35.0
362734,7884,5.0,20.0
64642,4144,5.0,60.0
49304,1789,5.0,80.0
288143,8824,4.5,5.0
55536,13006,4.5,60.0
21399,898,5.0,540.0
47510,658,5.0,610.0
41531,1488,5.0,495.0
35701,1773,5.0,53.0
24386,2012,5.0,65.0
134663,5664,5.0,5.0
386585,12252,4.5,155.0
209747,6255,5.0,20.0
240552,9651,5.0,20.0
321820,8975,4.5,130.0
48133,2915,5.0,135.0
214974,6033,5.0,17.0
58104,5631,5.0,10.0
49414,9385,5.0,100.0
58104,3160,5.0,45.0
226863,11692,5.0,5.0
49859,2119,5.0,65.0
141293,5062,5.0,135.0
131674,7868,4.5,15.0
26313,6810,5.0,30.0
37779,1210,5.0,45.0
79888,9501,4.5,70.0
240552,9651,5.0,20.0
185105,5984,5.0,490.0
20371,796,4.5,495.0
89831,3279,5.0,45.0
573036,9438,5.0,26.0
137302,10978,5.0,75.0
86072,4351,5.0,22.0
61660,3784,5.0,75.0
9579,239,5.0,75.0
1762,67,5.0,70.0
209747,6255,5.0,20.0
177933,7491,5.0,40.0
37779,1402,5.0,150.0
70702,2706,5.0,70.0
30534,1941,5.0,25.0
20371,561,5.0,35.0
68884,5272,4.5,55.0
2324285,13171,5.0,40.0
47907,5519,5.0,45.0
11295,916,5.0,60.0
145811,4603,5.0,65.0
49163,3177,5.0,60.0
31372,1431,5.0,210.0
161883,5594,5.0,25.0
599450,12332,5.0,50.0
171178,5200,5.0,10.0
69474,5606,5.0,30.0
5060,1542,5.0,42.0
101823,6201,5.0,80.0
904483,11270,4.5,70.0
353491,8830,5.0,370.0
80353,3907,5.0,10.0
560491,11934,5.0,55.0
233495,11499,4.5,30.0
454328,8524,5.0,15.0
36187,12547,5.0,150.0
49414,9385,5.0,100.0
166642,9422,4.5,40.0
28201,1726,5.0,150.0
351811,7799,5.0,250.0
479478,10212,5.0,50.0
209747,6255,5.0,20.0
249893,7867,5.0,27.0
235291,7668,4.5,30.0
102937,4038,5.0,60.0
61660,3313,5.0,10.0
402057,8063,5.0,55.0
87236,4706,4.5,5.0
192264,5725,5.0,80.0
171790,11067,5.0,4.0
22015,2161,5.0,25.0
96796,10424,4.5,20.0
80353,4196,5.0,65.0
24386,3029,4.5,30.0
240552,9651,5.0,20.0
341170,8732,4.5,20.0
98812,13021,5.0,45.0
174854,5643,5.0,90.0
58407,3012,5.0,130.0
37305,1578,4.5,40.0
242766,6512,5.0,23.0
174591,6551,5.0,2.0
844314,11322,4.5,50.0
24386,3029,4.5,30.0
103876,4751,5.0,25.0
179133,8539,5.0,75.0
57256,2807,5.0,50.0
212497,13102,5.0,195.0
89831,7796,5.0,75.0
584814,10078,5.0,25.0
95057,4056,5.0,50.0
82367,7127,4.0,10.0
20371,1408,5.0,21.0
424680,8268,5.0,55.0
395736,8079,5.0,28.0
77115,4046,5.0,45.0
227607,7137,5.0,35.0
27395,839,5.0,35.0
249893,7867,5.0,27.0
420233,9940,3.5,25.0
65197,6258,5.0,615.0
49414,9385,5.0,100.0
234491,6110,5.0,6.0
113316,6524,5.0,30.0
26341,828,5.0,90.0
719460,10346,5.0,3.0
29014,851,5.0,45.0
295565,7887,4.5,45.0
104600,7370,5.0,45.0
147095,12629,5.0,60.0
4470,332,5.0,105.0
36949,1125,5.0,70.0
251608,6498,4.5,25.0
904483,11270,4.5,70.0
1677099,13266,5.0,30.0
48263,3072,5.0,55.0
27643,824,5.0,23.0
1193857,11455,4.5,30.0
718367,10735,4.5,30.0
70073,6649,5.0,35.0
1535,5888,5.0,40.0
29088,1658,5.0,120.0
29450,1550,5.0,70.0
103876,4751,5.0,25.0
89831,3814,5.0,70.0
24386,3157,5.0,40.0
548151,9173,5.0,380.0
977894,10969,5.0,20.0
88732,5052,4.5,85.0
83316,9135,5.0,75.0
15718,1175,5.0,50.0
32143,1764,4.5,23.0
104082,6843,4.0,490.0
52543,2912,5.0,30.0
247473,12255,5.0,50.0
741289,10067,5.0,40.0
285724,6786,5.0,3.0
242766,10708,5.0,50.0
346638,7692,4.5,445.0
666681,11773,5.0,18.0
8688,2182,5.0,2.0
1678,61,5.0,30.0
41409,12751,5.0,10.0
210188,6167,5.0,45.0
55221,6869,5.0,30.0
598340,9532,5.0,35.0
13796,5049,5.0,25.0
883141,10711,5.0,45.0
45728,7964,5.0,30.0
204024,8014,5.0,120.0
679759,10333,5.0,60.0
28201,1726,5.0,150.0
226863,11858,4.5,20.0
64203,9134,4.0,5.0
6357,238,5.0,20.0
141293,5062,5.0,135.0
37779,4675,5.0,70.0
13067,325,5.0,305.0
351811,7856,5.0,380.0
37636,4709,4.5,42.0
37636,1921,5.0,28.0
461724,10186,5.0,15.0
107583,6883,4.5,1800.0
37636,2439,5.0,435.0
30534,2086,4.0,490.0
80998,11161,5.0,50.0
18391,2459,5.0,25.0
179488,6502,4.5,35.0
789508,13287,4.5,20.0
9580,2194,5.0,225.0
1803671534,13442,4.5,15.0
1020526,11246,5.0,21.0
24386,3157,5.0,40.0
39865,1763,5.0,20.0
206191,5570,5.0,10.0
41480,1467,5.0,30.0
767135,10172,5.0,18.0
30534,1941,5.0,25.0
16827,1208,5.0,10.0
50509,6006,5.0,1110.0
74652,7910,4.5,125.0
128447,4621,5.0,60.0
95743,3646,5.0,45.0
54187,2310,5.0,50.0
173614,7449,4.0,30.0
352928,9343,4.5,135.0
45815,1628,4.5,85.0
250440,7923,5.0,26.0
444132,12005,5.0,85.0
101823,6936,5.0,17.0
92385,4257,5.0,150.0
367711,10517,5.0,58.0
190500,5254,5.0,10.0
57846,4415,5.0,200.0
139830,4612,5.0,8.0
28087,12828,5.0,40.0
168771,11734,4.5,560.0
10404,304,5.0,70.0
199848,13218,5.0,40.0
1008996,12606,5.0,200.0
121185,12774,4.5,30.0
31694,3915,5.0,10.0
321879,7432,5.0,55.0
22015,2202,4.5,30.0
76074,4872,5.0,65.0
25746,611,4.5,40.0
53152,1896,5.0,60.0
307475,9056,5.0,40.0
204024,13414,5.0,40.0
9579,239,5.0,75.0
57846,4415,5.0,200.0
1572,42,5.0,80.0
89831,3854,5.0,20.0
38532,1237,5.0,22.0
172369,5157,5.0,5.0
76074,4872,5.0,65.0
89831,6554,5.0,40.0
233014,8775,5.0,45.0
24386,2012,5.0,65.0
173314,8383,5.0,20.0
283251,8253,5.0,370.0
58948,2976,4.5,15.0
491970,8936,5.0,130.0
242766,7391,5.0,55.0
72489,6734,5.0,17.0
41799,3815,5.0,5.0
24386,7594,5.0,32.0
147095,12629,5.0,60.0
20480,11998,5.0,290.0
70702,2706,5.0,70.0
367700,7842,5.0,27.0
37449,2416,5.0,30.0
37779,2583,5.0,30.0
48065,2035,5.0,30.0
60575,4131,5.0,75.0
446143,12011,5.0,90.0
37636,1921,5.0,28.0
225566,9727,5.0,270.0
67103,8510,5.0,60.0
446143,12011,5.0,90.0
482376,11627,5.0,27.0
422609,8766,5.0,75.0
17803,424,5.0,50.0
381086,13022,5.0,30.0
405236,11579,4.5,495.0
1256851,13088,4.5,30.0
1634,129,5.0,20.0
58278,2267,5.0,35.0
539686,12516,4.5,55.0
251712,9271,4.5,25.0
296027,8569,5.0,65.0
27783,4914,5.0,5.0
156653,4648,5.0,25.0
537179,9698,5.0,365.0
951055,11152,5.0,5.0
24386,2528,5.0,30.0
464080,10473,5.0,260.0
101604,3616,5.0,63.0
61445,2343,5.0,20.0
39301,7470,5.0,20.0
1762,67,5.0,70.0
29956,1068,5.0,35.0
210117,7081,5.0,35.0
17803,1285,5.0,2.0
126104,4311,5.0,5.0
64934,2936,4.5,22.0
98919,10846,4.5,35.0
37779,1402,5.0,150.0
44160,1587,4.5,20.0
1762,67,5.0,70.0
24386,7594,5.0,32.0
37449,6931,5.0,70.0
369715,9440,4.5,545.0
175492,7213,5.0,60.0
52543,2888,5.0,60.0
80353,3192,5.0,27.0
166642,8247,5.0,17.0
137302,10978,5.0,75.0
72483,3885,4.5,143.0
6651,1684,5.0,1380.0
67931,3114,5.0,35.0
31525,4014,4.5,12.0
234491,6110,5.0,6.0
1534,122,5.0,9.0
992845,12205,5.0,35.0
36127,4444,4.5,15.0
170423,12556,4.5,30.0
385999,9429,4.5,10.0
89831,9284,4.0,250.0
63603,3637,5.0,6.0
67899,3187,5.0,40.0
169796,6329,5.0,20.0
210188,6556,4.5,55.0
140806,12701,5.0,55.0
28846,1006,5.0,50.0
1646,34,5.0,150.0
37449,11344,5.0,45.0
242766,7391,5.0,55.0
475587,9682,4.5,55.0
196059,5441,5.0,80.0
67103,2697,4.5,40.0
299800,7116,5.0,60.0
1155210,11623,5.0,275.0
430765,10401,4.5,20.0
491970,8936,5.0,130.0
5624,195,5.0,30.0
52448,2742,5.0,970.0
30407,7000,5.0,1.0
355999,8372,5.0,45.0
39334,9474,5.0,60.0
76074,4845,5.0,50.0
9580,2194,5.0,225.0
156653,4648,5.0,25.0
240552,9599,5.0,30.0
130488,6270,5.0,15.0
23302,541,5.0,55.0
459426,10448,5.0,40.0
170628,12626,5.0,495.0
157167,9441,5.0,20.0
452940,9714,4.5,45.0
79361,2997,4.0,125.0
65994,3224,5.0,390.0
716192,11942,5.0,25.0
8688,1780,5.0,26.0
38532,2564,5.0,35.0
73836,4203,5.0,35.0
269899,8035,4.5,10.0
180567,5167,5.0,75.0
88099,4213,5.0,95.0
1058797,13295,4.5,195.0
56112,2918,5.0,25.0
1258684,11652,4.5,30.0
23955,2273,5.0,15.0
40375,1442,5.0,45.0
723867,10017,4.5,45.0
25455,5174,5.0,40.0
288143,8824,4.5,5.0
171790,10149,5.0,60.0
37305,1289,5.0,50.0
28636,8895,5.0,50.0
2001592633,13454,3.5,45.0
329119,11065,5.0,90.0
38418,5734,5.0,50.0
274510,8432,5.0,23.0
49304,2278,5.0,50.0
46545,1782,5.0,75.0
89831,9485,5.0,120.0
28087,12909,5.0,40.0
430765,10401,4.5,20.0
141293,7221,5.0,195.0
64667,10438,5.0,315.0
910904,10827,5.0,60.0
1318506,12181,4.5,23.0
51538,2750,5.0,55.0
21752,722,5.0,40.0
157425,11783,5.0,70.0
173558,4984,5.0,50.0
177443,5573,5.0,30.0
29300,3938,4.5,30.0
1762,67,5.0,70.0
31695,4043,5.0,55.0
323186,10956,5.0,35.0
693345,11035,5.0,85.0
47559,1661,5.0,45.0
82227,3127,5.0,35.0
16459,328,5.0,35.0
128693,6917,4.0,22.0
28201,987,5.0,15.0
86520,3699,5.0,45.0
498618,8843,5.0,510.0
172369,5127,5.0,75.0
16459,328,5.0,35.0
119481,6535,5.0,50.0
217369,6807,5.0,45.0
37449,5551,5.0,21.0
57846,4413,5.0,8.0
27643,1057,5.0,33.0
59144,4498,5.0,25.0
501778,12141,4.0,75.0
